# x	y	u	v	mask
 24.8342	 20.2549	 -4.5803	  0.0470	  0.0000
 25.1036	 20.2549	  0.3394	 -0.1729	  1.0000
 25.3730	 20.2549	 -0.0116	  0.0448	  0.0000
 25.6424	 20.2549	  0.1018	  0.0834	  0.0000
 25.9117	 20.2549	  0.2409	 -0.0779	  1.0000
 26.1811	 20.2549	 -4.4548	  0.0158	  0.0000
 26.4505	 20.2549	  4.4857	 -0.0867	  0.0000
 26.7199	 20.2549	 -0.0492	  0.1974	  0.0000
 26.9892	 20.2549	 -2.6684	  0.0194	  0.0000
 27.2586	 20.2549	 -1.4914	 -0.1491	  0.0000
 27.5280	 20.2549	 -0.0636	  0.0131	  1.0000
 27.7973	 20.2549	  2.5236	 -0.0425	  0.0000
 28.0667	 20.2549	 -4.5095	  0.0549	  0.0000
 28.3361	 20.2549	 -4.4155	  0.0275	  0.0000
 28.6055	 20.2549	 -1.4047	 -0.0646	  0.0000
 28.8748	 20.2549	 -4.4618	 -0.0574	  0.0000
 29.1442	 20.2549	 -0.0205	  0.0336	  0.0000
 29.4136	 20.2549	 -0.0987	  0.0638	  0.0000
 29.6830	 20.2549	 -4.6077	 -0.2024	  0.0000
 29.9523	 20.2549	  0.4598	 -0.0468	  1.0000
 30.2217	 20.2549	 -4.5289	 -0.0131	  0.0000
 30.4911	 20.2549	  0.0810	  0.0168	  0.0000
 30.7605	 20.2549	  1.5851	 -0.0683	  0.0000
  0.3212	 19.9855	 -4.1113	  8.3990	  0.0000
  0.5906	 19.9855	 -0.5727	  0.5116	  1.0000
  0.8599	 19.9855	  0.2290	 -0.0148	  0.0000
  1.1293	 19.9855	 -4.4110	 -0.0051	  0.0000
  1.3987	 19.9855	 -1.0687	  0.2933	  1.0000
  1.6680	 19.9855	 -4.4950	 -0.0370	  0.0000
  1.9374	 19.9855	  0.0648	 -0.2261	  0.0000
  2.2068	 19.9855	 -4.0736	 -0.0067	  0.0000
  2.4762	 19.9855	 -4.5242	 -0.0067	  0.0000
  2.7455	 19.9855	 -0.0130	  0.0623	  0.0000
  3.0149	 19.9855	 -4.5103	  0.0236	  0.0000
  3.2843	 19.9855	 -0.1359	 -0.0384	  1.0000
  3.5537	 19.9855	 -0.0702	 -0.0415	  0.0000
  3.8230	 19.9855	  3.5540	 -0.0079	  0.0000
  4.0924	 19.9855	  2.5522	 -8.2171	  0.0000
  4.3618	 19.9855	  3.7237	  0.0778	  0.0000
  4.6312	 19.9855	  0.0360	 -2.9538	  0.0000
  4.9005	 19.9855	  0.0190	  0.0213	  0.0000
  5.1699	 19.9855	  1.2101	 -0.0329	  1.0000
  5.4393	 19.9855	  4.5611	 -0.2259	  0.0000
  5.7087	 19.9855	  4.4194	 -0.1352	  0.0000
  5.9780	 19.9855	  3.5052	 -0.0828	  0.0000
  6.2474	 19.9855	  0.5685	  0.0452	  1.0000
  6.5168	 19.9855	  0.0005	 -0.1368	  0.0000
  6.7862	 19.9855	 -0.0053	 -0.1075	  0.0000
  7.0555	 19.9855	  2.7595	  0.2133	  0.0000
  7.3249	 19.9855	 -4.6204	 -0.0545	  0.0000
  7.5943	 19.9855	  4.5757	  0.0565	  0.0000
  7.8637	 19.9855	 -4.5897	 -0.0164	  0.0000
  8.1330	 19.9855	  0.1171	 -0.1848	  1.0000
  8.4024	 19.9855	 -4.5679	  0.0855	  0.0000
  8.6718	 19.9855	  1.4660	 -0.1974	  0.0000
  8.9412	 19.9855	 -0.9203	  0.4510	  0.0000
  9.2105	 19.9855	 -3.6031	  6.8226	  0.0000
  9.4799	 19.9855	 -2.4243	  6.1385	  0.0000
  9.7493	 19.9855	  4.5577	 -0.2238	  0.0000
 10.0186	 19.9855	 -0.2526	  0.2692	  1.0000
 10.2880	 19.9855	 -1.4838	 -0.0629	  0.0000
 10.5574	 19.9855	  1.4503	  0.0261	  0.0000
 10.8268	 19.9855	 -1.0064	 -0.0888	  1.0000
 11.0961	 19.9855	 -4.5393	  0.0846	  0.0000
 11.3655	 19.9855	 -0.4485	 -0.1926	  1.0000
 11.6349	 19.9855	 -4.0722	 -0.0000	  0.0000
 11.9043	 19.9855	  0.0177	  0.0351	  0.0000
 12.1736	 19.9855	 -0.0595	  8.9469	  0.0000
 12.4430	 19.9855	  0.7012	 -0.2790	  1.0000
 12.7124	 19.9855	 -0.0642	  0.0160	  0.0000
 12.9818	 19.9855	  0.0768	 -0.2308	  0.0000
 13.2511	 19.9855	 -1.4578	  0.2011	  0.0000
 13.5205	 19.9855	 -4.5305	 -0.0028	  0.0000
 13.7899	 19.9855	 -4.4434	  0.0093	  0.0000
 14.0593	 19.9855	 -3.8090	  0.0525	  0.0000
 14.3286	 19.9855	 -0.1529	  0.1097	  1.0000
 14.5980	 19.9855	 -2.6937	 -0.0210	  0.0000
 14.8674	 19.9855	  0.2625	  0.0530	  1.0000
 15.1368	 19.9855	  0.3041	  0.0654	  1.0000
 15.4061	 19.9855	  0.5272	  0.0974	  1.0000
 15.6755	 19.9855	 -4.7449	 -0.0374	  0.0000
 15.9449	 19.9855	  0.3984	  0.1201	  1.0000
 16.2143	 19.9855	  3.6315	 -0.0122	  0.0000
 16.4836	 19.9855	  0.2355	  0.1551	  1.0000
 16.7530	 19.9855	 -4.1215	 -0.0196	  0.0000
 17.0224	 19.9855	  3.6676	  0.0713	  0.0000
 17.2918	 19.9855	  5.6542	  5.9458	  0.0000
 17.5611	 19.9855	  0.7990	 -0.0313	  1.0000
 17.8305	 19.9855	  0.8342	 -0.0397	  1.0000
 18.0999	 19.9855	 -1.4917	  0.0590	  0.0000
 18.3692	 19.9855	  2.5770	  0.2353	  0.0000
 18.6386	 19.9855	  0.0953	  0.0800	  0.0000
 18.9080	 19.9855	  1.4743	 -0.0017	  0.0000
 19.1774	 19.9855	 -6.7746	 -2.5154	  0.0000
 19.4467	 19.9855	 -0.0470	  0.0843	  0.0000
 19.7161	 19.9855	 -0.1208	 -0.0003	  0.0000
 19.9855	 19.9855	 -0.3455	  0.0835	  1.0000
 20.2549	 19.9855	 -4.5108	  0.0553	  0.0000
 20.5242	 19.9855	  1.4885	  5.6248	  0.0000
 20.7936	 19.9855	  0.0007	  0.1808	  1.0000
 21.0630	 19.9855	  8.2768	  1.4150	  0.0000
 21.3324	 19.9855	 -4.6013	  0.0996	  0.0000
 21.6017	 19.9855	  3.7248	 -0.0513	  0.0000
 21.8711	 19.9855	 -1.4938	  0.2136	  0.0000
 22.1405	 19.9855	  0.1231	  0.0243	  1.0000
 22.4099	 19.9855	  1.4103	  0.0249	  0.0000
 22.6792	 19.9855	 -4.5230	 -0.0551	  0.0000
 22.9486	 19.9855	 -4.5133	 -0.0010	  0.0000
 23.2180	 19.9855	 -3.9433	  0.0405	  0.0000
 23.4874	 19.9855	 -0.0975	  0.0111	  1.0000
 23.7567	 19.9855	 -4.4749	  0.0450	  0.0000
 24.0261	 19.9855	 -4.4934	  0.0261	  0.0000
 24.2955	 19.9855	  0.0958	 -0.0011	  0.0000
 24.5649	 19.9855	  0.4045	 -0.0129	  1.0000
 24.8342	 19.9855	 -0.0000	 -0.0000	  0.0000
 25.1036	 19.9855	 -4.4830	 -0.0032	  0.0000
 25.3730	 19.9855	  0.3450	 -0.0199	  1.0000
 25.6424	 19.9855	  0.0624	  0.2298	  0.0000
 25.9117	 19.9855	  0.2651	  0.0818	  1.0000
 26.1811	 19.9855	 -3.5834	 -0.0341	  0.0000
 26.4505	 19.9855	  0.1987	  0.1127	  1.0000
 26.7199	 19.9855	 -1.5194	 -0.2011	  0.0000
 26.9892	 19.9855	  0.0041	 -0.0388	  0.0000
 27.2586	 19.9855	  0.0266	  0.1182	  1.0000
 27.5280	 19.9855	 -0.0664	  0.0221	  1.0000
 27.7973	 19.9855	 -2.6682	 -0.0651	  0.0000
 28.0667	 19.9855	 -3.6839	  0.2409	  0.0000
 28.3361	 19.9855	  2.6411	  0.0293	  0.0000
 28.6055	 19.9855	 -4.6276	 -0.0125	  0.0000
 28.8748	 19.9855	 -0.6509	 -0.0204	  1.0000
 29.1442	 19.9855	  0.0105	 -0.0304	  1.0000
 29.4136	 19.9855	 -4.4876	 -0.0112	  0.0000
 29.6830	 19.9855	 -0.0357	 -0.0636	  0.0000
 29.9523	 19.9855	  3.8469	  0.0661	  0.0000
 30.2217	 19.9855	 -4.3138	 -0.0220	  0.0000
 30.4911	 19.9855	  0.1844	 -0.0554	  1.0000
 30.7605	 19.9855	 -0.1943	 -0.0915	  0.0000
  0.3212	 19.7161	  2.6504	  0.0173	  0.0000
  0.5906	 19.7161	  4.5972	 -0.0286	  0.0000
  0.8599	 19.7161	 -0.3938	  0.5499	  1.0000
  1.1293	 19.7161	  1.4979	 -0.0135	  0.0000
  1.3987	 19.7161	  1.5933	 -0.1040	  0.0000
  1.6680	 19.7161	  3.6924	  0.0589	  0.0000
  1.9374	 19.7161	  4.4934	 -0.0287	  0.0000
  2.2068	 19.7161	 -1.2565	  0.3332	  1.0000
  2.4762	 19.7161	  4.5199	 -0.1320	  0.0000
  2.7455	 19.7161	  0.0257	  0.2200	  0.0000
  3.0149	 19.7161	  3.7002	 -0.0836	  0.0000
  3.2843	 19.7161	  4.6072	  0.0091	  0.0000
  3.5537	 19.7161	 -1.6099	  0.2144	  0.0000
  3.8230	 19.7161	  0.6894	 -0.2428	  1.0000
  4.0924	 19.7161	 -0.0337	  0.2304	  0.0000
  4.3618	 19.7161	  1.5053	  0.0092	  0.0000
  4.6312	 19.7161	  4.5221	 -0.0450	  0.0000
  4.9005	 19.7161	  0.0419	 -0.1211	  0.0000
  5.1699	 19.7161	 -0.0250	  0.0152	  0.0000
  5.4393	 19.7161	  1.5156	  0.2238	  0.0000
  5.7087	 19.7161	  4.4790	 -0.1030	  0.0000
  5.9780	 19.7161	  0.0446	 -0.0064	  0.0000
  6.2474	 19.7161	  0.6292	 -0.0476	  1.0000
  6.5168	 19.7161	 -0.1511	 -0.0138	  0.0000
  6.7862	 19.7161	  2.6693	 -0.2162	  0.0000
  7.0555	 19.7161	  0.1961	 -0.1193	  0.0000
  7.3249	 19.7161	  0.1696	 -0.1317	  1.0000
  7.5943	 19.7161	  4.5361	  0.0387	  0.0000
  7.8637	 19.7161	  1.5617	  0.0264	  0.0000
  8.1330	 19.7161	  0.0373	 -0.0040	  1.0000
  8.4024	 19.7161	  0.2132	 -0.0602	  0.0000
  8.6718	 19.7161	 -0.4101	  0.2815	  1.0000
  8.9412	 19.7161	  0.0027	 -0.0307	  0.0000
  9.2105	 19.7161	  4.5097	  0.0656	  0.0000
  9.4799	 19.7161	  1.4322	 -0.0235	  0.0000
  9.7493	 19.7161	  4.4500	 -0.2017	  0.0000
 10.0186	 19.7161	  3.7512	  0.0071	  0.0000
 10.2880	 19.7161	 -1.5443	  0.2031	  0.0000
 10.5574	 19.7161	  1.4201	  0.0751	  0.0000
 10.8268	 19.7161	  0.0902	 -0.2312	  0.0000
 11.0961	 19.7161	 -0.8943	 -0.0741	  1.0000
 11.3655	 19.7161	  4.5575	 -0.2059	  0.0000
 11.6349	 19.7161	  1.4796	 -0.2198	  0.0000
 11.9043	 19.7161	  0.0225	 -0.0009	  0.0000
 12.1736	 19.7161	  4.6029	 -0.0883	  0.0000
 12.4430	 19.7161	  4.5099	 -0.1925	  0.0000
 12.7124	 19.7161	  4.5259	 -0.0137	  0.0000
 12.9818	 19.7161	  4.5287	 -0.1517	  0.0000
 13.2511	 19.7161	 -0.3885	 -0.1418	  1.0000
 13.5205	 19.7161	 -8.8741	  3.0424	  0.0000
 13.7899	 19.7161	 -0.3183	 -0.0272	  1.0000
 14.0593	 19.7161	  2.6881	  0.0385	  0.0000
 14.3286	 19.7161	 -0.1851	  0.0797	  1.0000
 14.5980	 19.7161	  4.2952	 -0.0527	  0.0000
 14.8674	 19.7161	  1.4093	  0.0486	  0.0000
 15.1368	 19.7161	  4.5291	  0.1336	  0.0000
 15.4061	 19.7161	 -1.3250	  0.0299	  0.0000
 15.6755	 19.7161	  1.3133	 -0.0032	  0.0000
 15.9449	 19.7161	  4.5328	 -0.0025	  0.0000
 16.2143	 19.7161	  4.4699	  0.1032	  0.0000
 16.4836	 19.7161	  0.5153	  0.1565	  1.0000
 16.7530	 19.7161	  0.0595	  0.0121	  0.0000
 17.0224	 19.7161	  1.1062	  0.1620	  1.0000
 17.2918	 19.7161	 -0.0219	 -0.0568	  0.0000
 17.5611	 19.7161	  0.9277	  0.1480	  1.0000
 17.8305	 19.7161	  4.5930	  0.0098	  0.0000
 18.0999	 19.7161	  1.0234	  0.1398	  1.0000
 18.3692	 19.7161	  0.8039	 -0.0344	  1.0000
 18.6386	 19.7161	 -0.0175	 -0.2182	  0.0000
 18.9080	 19.7161	  1.4485	  0.0483	  0.0000
 19.1774	 19.7161	  1.4735	  0.1501	  0.0000
 19.4467	 19.7161	  1.4528	  0.1012	  0.0000
 19.7161	 19.7161	 -0.0054	  0.0769	  1.0000
 19.9855	 19.7161	 -6.1740	 -0.4727	  0.0000
 20.2549	 19.7161	 -0.0341	  0.2102	  0.0000
 20.5242	 19.7161	  1.4676	  0.0136	  0.0000
 20.7936	 19.7161	  0.1414	  0.1793	  1.0000
 21.0630	 19.7161	  3.8236	  0.2312	  0.0000
 21.3324	 19.7161	  0.8062	  0.1760	  1.0000
 21.6017	 19.7161	 -0.0996	  0.0368	  0.0000
 21.8711	 19.7161	  0.7212	  0.0547	  1.0000
 22.1405	 19.7161	  4.4882	 -0.1210	  0.0000
 22.4099	 19.7161	 -0.0836	  0.0639	  0.0000
 22.6792	 19.7161	  0.0303	  0.0768	  0.0000
 22.9486	 19.7161	  3.6259	 -0.0753	  0.0000
 23.2180	 19.7161	  2.7650	 -0.2229	  0.0000
 23.4874	 19.7161	  1.4882	 -0.0980	  0.0000
 23.7567	 19.7161	  0.0480	 -0.0688	  0.0000
 24.0261	 19.7161	  4.5024	  0.0603	  0.0000
 24.2955	 19.7161	 -0.0664	 -0.0157	  0.0000
 24.5649	 19.7161	  0.8073	  0.0232	  1.0000
 24.8342	 19.7161	  4.5041	  0.0333	  0.0000
 25.1036	 19.7161	  3.7680	 -0.2119	  0.0000
 25.3730	 19.7161	  4.6239	 -0.0544	  0.0000
 25.6424	 19.7161	  0.2069	  0.0584	  0.0000
